hold,entry,exit,group,sector,ticker,stock_ret,iv_put,put_premium,put_ret_on_premium,iv_call,atm_strike,c30_strike,atm_premium,c30_premium,atm_ret_on_premium,c30_ret_on_premium
3 weeks,2025-01-16,2025-02-07,G2,XLY,CMG,-0.01867717856731055,0.36329999999999996,0.03452540241422722,-0.45903082190827427,,,,,,,
3 weeks,2025-01-16,2025-02-07,G3,XLY,F,-0.07692316651233155,,,,0.39049999999999996,1.0,1.0575120469302601,0.039682342980116254,0.017499492869551294,-1.0,-1.0
3 weeks,2025-01-16,2025-02-07,G2,XLV,VRTX,0.12557563541388794,0.2956,0.027869144270087607,-1.0,,,,,,,
3 weeks,2025-01-16,2025-02-07,G1,XLV,BSX,0.07211981219425478,,,,0.2563,1.0,1.0372176305428273,0.026487996000545497,0.011675729639791943,1.7227356947943342,1.9892934084802465
3 weeks,2025-01-16,2025-02-07,G2,XLI,ETN,-0.09310813805214291,0.313,0.029579981656628868,2.1476739618355176,,,,,,,
3 weeks,2025-01-16,2025-02-07,G1,XLI,GEV,-0.033324731074999,,,,0.5163,1.0,1.0779103511024442,0.05204499988922151,0.02278775740684628,-1.0,-1.0
3 weeks,2025-01-16,2025-02-07,G3,XLI,CTAS,0.0202473449280669,,,,0.3605,1.0,1.052846419909736,0.0367330979425054,0.01621422267948581,-0.4487983300575936,-1.0
3 weeks,2025-01-16,2025-02-07,G2,XLC,WBD,0.07286162206200086,0.5829,0.056103011470261296,-1.0,,,,,,,
3 weeks,2025-01-16,2025-02-07,G1,XLC,FOX,0.09055292223735933,,,,0.4008,1.0,1.0591313224186152,0.04069484105130233,0.017938596950197325,1.225169576733399,0.7516197005807896
3 weeks,2025-01-16,2025-02-07,G2,XLB,DD,-0.011479304294230053,0.2437,0.02276620074750491,-0.49577426547606174,,,,,,,
3 weeks,2025-01-16,2025-02-07,G1,XLB,NEM,0.07659069171277522,,,,0.30329999999999996,1.0,1.0441573987182442,0.031109212768987565,0.013737265793588421,1.461993888483336,1.3609714976664833
3 weeks,2025-01-16,2025-02-07,G3,XLB,IFF,-0.0014211414019253965,,,,0.2645,1.0,1.038415564168659,0.02729423562010124,0.012037126584307598,-1.0,-1.0
3 weeks,2025-01-16,2025-02-07,G1,XLE,EQT,-0.0496467654478836,,,,0.3218,1.0,1.0469382217898304,0.03292819171901875,0.014542193398615021,-1.0,-1.0
3 weeks,2025-01-16,2025-02-07,G3,XLE,PSX,0.005600722930193758,,,,0.25980000000000003,1.0,1.0377282834648718,0.026832121045025362,0.011830074025456317,-0.7912679761396624,-1.0
3 weeks,2025-01-16,2025-02-07,G2,XLP,SYY,-0.028680493284016784,0.2682,0.025175059545927615,0.13924232161970163,,,,,,,
3 weeks,2025-01-16,2025-02-07,G3,XLP,HSY,0.005908133976696872,,,,0.2692,1.0,1.0391046206839556,0.027756353819860746,0.01224393885972105,-0.7871430082264822,-1.0
3 weeks,2025-01-16,2025-02-07,G2,XLU,SRE,-0.02393124952450354,0.17420000000000002,0.015934706589543872,0.5018318279049405,,,,,,,
3 weeks,2025-01-16,2025-02-07,G4,XLU,ETR,0.013405601258602129,0.6175999999999999,0.059509674320930794,-1.0,,,,,,,
3 weeks,2025-01-16,2025-02-07,G1,XLU,CEG,-0.017288506766305,,,,0.4593,1.0,1.0684990288259728,0.04644452946902143,0.020411699123311672,-1.0,-1.0
3 weeks,2025-01-16,2025-02-07,G3,XLU,PCG,-0.09616540895299253,,,,0.40340000000000004,1.0,1.059541485654605,0.040950416289708164,0.018049264061246444,-1.0,-1.0
3 weeks,2025-02-07,2025-03-03,G2,XLK,AMD,-0.08674223143764592,0.4006,0.03818227838627367,1.271792965315273,,,,,,,
3 weeks,2025-02-07,2025-03-03,G4,XLK,LRCX,-0.0795579345630375,0.42310000000000003,0.04039386077561565,0.9695551015778063,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLK,PLTR,-0.2474515172102556,,,,0.6273,1.0,1.0970854075538952,0.0629540586917885,0.02732182636931733,-1.0,-1.0
3 weeks,2025-02-07,2025-03-03,G3,XLK,APH,-0.09097407714785855,,,,0.27390000000000003,1.0,1.0398151979939372,0.028228260546467942,0.012450511218116191,-1.0,-1.0
3 weeks,2025-02-07,2025-03-03,G2,XLY,GM,-0.0002111366692817418,0.3197,0.03022893744763017,-0.9930154121477947,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLY,SBUX,0.03419249102902033,,,,0.2114,1.0,1.0307729355104673,0.022083687905112396,0.00968380751929568,0.5483143565484292,-0.6468790285495278
3 weeks,2025-02-07,2025-03-03,G2,XLV,DHR,-0.005175039890606192,0.214,0.01983678470818311,-0.7391190171826887,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLV,VRTX,0.02980906421215135,,,,0.2979,1.0,1.0433707757265933,0.030588001712554328,0.0135016217851977,-0.02546545889865559,-1.0
3 weeks,2025-02-07,2025-03-03,G3,XLV,CVS,0.2016293212327529,,,,0.48210000000000003,1.0,1.0722499627526008,0.04869441887169926,0.021366071211802385,3.1407070030758275,5.055364938065187
3 weeks,2025-02-07,2025-03-03,G2,XLI,ETN,-0.11049360147708465,0.271,0.025440647950463562,3.343191324852687,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLI,WM,0.039438086880651424,,,,0.1598,1.0,1.0235402716013924,0.017013049883952296,0.0073670755232723185,1.318107990610883,1.157954703876503
3 weeks,2025-02-07,2025-03-03,G3,XLI,CTAS,0.02852358003495148,,,,0.2354,1.0,1.034208336390594,0.024443018024284554,0.010751286977553887,0.1669418239029612,-1.0
3 weeks,2025-02-07,2025-03-03,G2,XLC,WBD,0.08464573063656267,0.5951,0.05729067528871866,-1.0,,,,,,,
3 weeks,2025-02-07,2025-03-03,G4,XLC,T,0.12958436304656185,0.18359999999999999,0.01684890040487651,-1.0,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLC,TMUS,0.11168722741958947,,,,0.1884,1.0,1.0275233377795676,0.019823084224001777,0.008654825267769516,4.634200317040401,8.724504774631011
3 weeks,2025-02-07,2025-03-03,G3,XLC,VZ,0.10005011658700758,,,,0.1553,1.0,1.0229193557722205,0.01657105489222161,0.0071636215353844505,5.037643181905746,9.767006664688058
3 weeks,2025-02-07,2025-03-03,G2,XLB,PKG,-0.003853095482839519,0.2113,0.019571378601883578,-0.8031260055196807,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLB,NEM,-0.055307684028935156,,,,0.46549999999999997,1.0,1.0695293366324294,0.047063284892281135,0.020671745384466866,-1.0,-1.0
3 weeks,2025-02-07,2025-03-03,G2,XLE,OXY,-0.00705420094348419,0.3397,0.03219531550377765,-0.7808935606592686,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLE,VLO,-0.035166816469145656,,,,0.3211,1.0,1.046852367206698,0.03286906569990653,0.014511803336024557,-1.0,-1.0
3 weeks,2025-02-07,2025-03-03,G3,XLE,OKE,0.00991533230994368,,,,0.26289999999999997,1.0,1.0382011084568885,0.027146727511872713,0.011966667601366181,-0.6347503651920055,-1.0
3 weeks,2025-02-07,2025-03-03,G2,XLP,ADM,0.029306941056202573,0.3073,0.029009752377801925,-1.0,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLP,COST,0.002912195495349712,,,,0.2151,1.0,1.0312995864974401,0.022447394209373975,0.00984879164301769,-0.8702657658975094,-1.0
3 weeks,2025-02-07,2025-03-03,G3,XLP,HSY,0.16203298310478176,,,,0.23070000000000002,1.0,1.0335319730508625,0.02398095708232259,0.010542738507724662,5.756735460913829,11.188579841923083
3 weeks,2025-02-07,2025-03-03,G2,XLU,NEE,0.05771416459616363,0.2648,0.024831056899461017,-1.0,,,,,,,
3 weeks,2025-02-07,2025-03-03,G4,XLU,AEP,0.08328315855393953,0.20809999999999998,0.01925683054069611,-1.0,,,,,,,
3 weeks,2025-02-07,2025-03-03,G1,XLU,CEG,-0.25016932760002564,,,,0.5449,1.0,1.0827605172344628,0.05486366813002703,0.023967639965429784,-1.0,-1.0
3 weeks,2025-02-07,2025-03-03,G3,XLU,SRE,-0.12856793783764175,,,,0.2773,1.0,1.040316071126054,0.02856255557785133,0.012599797193779091,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLK,AMD,0.15901450252862026,0.4832,0.04631067217355089,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLK,TXN,-0.04568135432388121,,,,0.3497,1.0,1.051183952852309,0.035670714912204096,0.015749207002190117,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G3,XLK,AVGO,0.023796463084968744,,,,0.8377,1.0,1.1365177353372615,0.08357439454517587,0.03559210585586698,-0.7152661025608085,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLY,TSLA,-0.021991847469785553,0.6915,0.06676199728724853,-0.6705933260929271,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLY,SBUX,-0.17060914322682552,,,,0.2703,1.0,1.0392649499229791,0.027863916047133494,0.012292307072960881,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G3,XLY,AMZN,-0.00858457579235039,,,,0.3521,1.0,1.0515522841943439,0.035906673032342844,0.015852650328957645,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLV,UNH,0.11060338809473014,0.3095,0.029236443220977577,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G4,XLV,AMGN,0.011583681705606086,0.2241,0.02083984025986731,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLV,ABBV,-0.010923048030423876,,,,0.2134,1.0,1.0310367150944595,0.022269759715794386,0.00977300692898481,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLI,GEV,0.08731559550906764,0.6587999999999999,0.06355379156687711,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G4,XLI,TDG,0.006952046326798911,0.3019,0.028489180573013115,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLI,UBER,0.027807625294660188,,,,0.41759999999999997,1.0,1.0617904770367859,0.04234562017222462,0.01865243779278959,-0.34331755724527446,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLC,GOOGL,0.005167947732725331,0.3443,0.03265801525496437,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLC,TMUS,-0.050837418554427694,,,,0.2705,1.0,1.0392943285972416,0.027883580771962305,0.012301099882001443,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G3,XLC,TKO,0.03744274872969533,,,,0.5053,1.0,1.0760707964690814,0.050963790759670426,0.022331775942315658,-0.26530683507701036,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLB,MLM,0.044465770492275736,0.2805,0.026385033557130285,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLB,NUE,-0.04975023283872437,,,,0.40850000000000003,1.0,1.0603464755734462,0.04145114890756084,0.01826613770980395,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G3,XLB,IFF,-0.037062845404541855,,,,0.33039999999999997,1.0,1.0482392706026287,0.033773167664692676,0.014915130402747176,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLE,EQT,0.10860179498613665,0.4274,0.04082706639820052,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLE,WMB,0.07011425869656818,,,,0.36219999999999997,1.0,1.0531075849272056,0.03689964587109541,0.016287307445290253,0.9001336473933668,0.04416729569872824
3 weeks,2025-03-03,2025-03-24,G3,XLE,HAL,0.03084701778431942,,,,0.423,1.0,1.0626506801224231,0.04287638766672859,0.01888126534969527,-0.28055931334308015,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLP,TGT,-0.10276587954154848,0.5406,0.051949582135732406,0.9781849115368184,,,,,,,
3 weeks,2025-03-03,2025-03-24,G4,XLP,PG,-0.056609149749379806,0.17550000000000002,0.0160630172853199,2.524191547818064,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLP,HSY,-0.0587675541864815,,,,0.2877,1.0,1.0418329735071878,0.029574759413197774,0.01305565990573288,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G2,XLU,VST,0.09054613152562374,0.73,0.07053794247863814,-1.0,,,,,,,
3 weeks,2025-03-03,2025-03-24,G4,XLU,EXC,-0.021773318357488525,0.1564,0.014186581599194207,0.5347825834748832,,,,,,,
3 weeks,2025-03-03,2025-03-24,G1,XLU,ETR,-0.04414618082614996,,,,0.3652,1.0,1.0535711895167728,0.03719458249547805,0.016416206273009302,-1.0,-1.0
3 weeks,2025-03-03,2025-03-24,G3,XLU,SRE,-0.007512429730290648,,,,0.3274,1.0,1.0477843058022114,0.03347820504180713,0.014785125651142091,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLK,ADBE,-0.1104266418835288,0.2608,0.024451292403475856,3.5161883495299895,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLK,INTU,-0.03018068664682394,,,,0.2635,1.0,1.0382614199471438,0.027192050382188016,0.011993092984129799,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G3,XLK,AAPL,-0.08249891200236148,,,,0.24850000000000003,1.0,1.0360753855712086,0.02571722415831788,0.011331281278809202,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLY,TSLA,-0.09353786836717659,0.6887000000000001,0.06649075504477739,0.4067800599374247,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLY,GM,-0.12281385951683488,,,,0.3566,1.0,1.0522375340497028,0.03634587677757194,0.016046442454024475,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G3,XLY,MAR,-0.07998514379723298,,,,0.2873,1.0,1.0417670705631312,0.02953217683569534,0.013038148341512207,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLV,ABT,0.005895778722005529,0.1813,0.01663611581305683,-1.0,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLV,MCK,0.050116623437180374,,,,0.2134,1.0,1.0310301901139227,0.02226645263339272,0.009773006928984727,1.2507681965478938,0.9529745002688337
3 weeks,2025-03-24,2025-04-14,G3,XLV,GILD,-0.0022485323040180027,,,,0.2439,1.0,1.0354086097877473,0.02526495597861935,0.01112783333137153,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLI,UNP,-0.05497433688216247,0.19440000000000002,0.01792356210306748,2.0671546518509323,,,,,,,
3 weeks,2025-03-24,2025-04-14,G4,XLI,RTX,-0.04120571549278762,0.1917,0.01765819378150428,1.3335181390945956,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLI,GD,0.05433625669136055,,,,0.21489999999999998,1.0,1.0312437982242042,0.02241390766674495,0.009839877452701304,1.4242205999616124,1.3468237869991895
3 weeks,2025-03-24,2025-04-14,G3,XLI,PH,-0.11355779602345828,,,,0.2506,1.0,1.0363803454298788,0.025923696532538624,0.011424082746855954,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLC,GOOGL,-0.05134785384934959,0.2792,0.026260456672787636,0.9553298135351456,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLC,T,0.019610664721976256,,,,0.2302,1.0,1.0334327718967184,0.023918029541480774,0.010520538209844657,-0.18008861524458764,-1.0
3 weeks,2025-03-24,2025-04-14,G3,XLC,TKO,-0.03126015770520996,,,,0.4267,1.0,1.06323478188761,0.04323687416312001,0.01903788058870016,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLB,NUE,-0.12620048126689976,0.3651,0.03470625647608883,2.6362458553790336,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLB,FCX,-0.18889676216573803,,,,0.3907,1.0,1.0575354943156534,0.039698225703725463,0.01750802969805613,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G3,XLB,VMC,0.01108750740365072,,,,0.27140000000000003,1.0,1.039419994435186,0.02796880914561686,0.012340662149221134,-0.6035759926021638,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLE,EOG,-0.16083270923080362,0.3065,0.028944733436044107,4.556544840399979,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLE,KMI,-0.06652730934114126,,,,0.23550000000000001,1.0,1.034195375064408,0.024439094063761282,0.010755721542318825,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G3,XLE,HAL,-0.1699218323118391,,,,0.2956,1.0,1.043000405068163,0.03034827709763411,0.013401159642577551,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLP,TGT,-0.12644200442744657,0.2952,0.027833661307252913,3.542772976636683,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLP,CL,0.04488442043291929,,,,0.1783,1.0,1.0260822913387724,0.01881659817054675,0.008201106617577534,1.3853631791519074,1.2926331738997439
3 weeks,2025-03-24,2025-04-14,G3,XLP,GIS,0.024859546599869553,,,,0.2433,1.0,1.0353217635986387,0.02520596498249472,0.011101279567142077,-0.01374350804921487,-1.0
3 weeks,2025-03-24,2025-04-14,G2,XLU,CEG,-0.09587972954732227,0.5229,0.05021434908980798,0.9094089893676038,,,,,,,
3 weeks,2025-03-24,2025-04-14,G4,XLU,CNP,0.04227319138900398,0.187,0.017196276314568524,-1.0,,,,,,,
3 weeks,2025-03-24,2025-04-14,G1,XLU,DTE,-0.02174080801290401,,,,0.18289999999999998,1.0,1.0267252355395269,0.0192686351576255,0.008407892046727592,-1.0,-1.0
3 weeks,2025-03-24,2025-04-14,G3,XLU,SRE,-0.0075434958216826775,,,,0.2273,1.0,1.033016443185936,0.02363292442656519,0.01039172224070922,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G3,XLK,MU,0.133624431291677,,,,0.7356999999999999,1.0,1.1168624626758201,0.07357919868686638,0.0316345135139534,0.8160626056876121,-0.47013667182004804
3 weeks,2025-04-14,2025-05-06,G4,XLY,TJX,-0.016385939303568575,0.2645,0.024811264632448794,-0.339576617866603,,,,,,,
3 weeks,2025-04-14,2025-05-06,G3,XLY,TSLA,0.09114325121341693,,,,0.8320000000000001,1.0,1.1353935885941586,0.08301666318453751,0.03537346135933675,0.09789104641335533,-1.0
3 weeks,2025-04-14,2025-05-06,G4,XLV,UNH,-0.32799037011829013,0.34729999999999994,0.03295236958329262,8.953468423241603,,,,,,,
3 weeks,2025-04-14,2025-05-06,G3,XLV,TMO,-0.09416249253094322,,,,0.5003,1.0,1.0752399478725152,0.05047313855575953,0.02212410927968729,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G4,XLI,CTAS,0.01760337665978251,0.2982,0.02812478792069243,-1.0,,,,,,,
3 weeks,2025-04-14,2025-05-06,G1,XLI,LMT,-0.014999752179517767,,,,0.3492,1.0,1.0511084869354903,0.03562214188497122,0.015727648639133174,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G3,XLI,CAT,0.08156146534119224,,,,0.4436,1.0,1.065956251096684,0.04490161615748887,0.019751437022991005,0.8164483223748984,-0.20992005663468682
3 weeks,2025-04-14,2025-05-06,G2,XLC,WBD,0.05112217256985496,0.7199,0.06954688495899734,-1.0,,,,,,,
3 weeks,2025-04-14,2025-05-06,G4,XLC,TTWO,0.0887062674823127,0.35450000000000004,0.03366024321210735,-1.0,,,,,,,
3 weeks,2025-04-14,2025-05-06,G3,XLC,META,0.10504626803495576,,,,0.617,1.0,1.0952402896384101,0.06193374876899026,0.026906183635247286,0.6961070518558954,-0.635549265199407
3 weeks,2025-04-14,2025-05-06,G2,XLB,DOW,-0.0027700176323633974,0.5605,0.05390339905078693,-0.9486114478652161,,,,,,,
3 weeks,2025-04-14,2025-05-06,G1,XLB,NEM,-0.003285313883277685,,,,0.5135000000000001,1.0,1.0774414066788673,0.05176993608856778,0.022671804712871692,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G3,XLB,LYB,-0.027154073181339333,,,,0.5585,1.0,1.085062056839395,0.05618995785038153,0.024525846343121292,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G2,XLE,WMB,0.023361294136775568,0.3069,0.028980208122707362,-1.0,,,,,,,
3 weeks,2025-04-14,2025-05-06,G3,XLE,HAL,-0.08517651966982909,,,,0.5561,1.0,1.0846510747234523,0.05595425936180942,0.024427472563860637,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G4,XLP,MDLZ,-0.011566528021036193,0.2638,0.024742438808730113,-0.5325227189425232,,,,,,,
3 weeks,2025-04-14,2025-05-06,G1,XLP,KDP,-0.044525258096206555,,,,0.2564,1.0,1.0372322069935103,0.026497828107456052,0.011680141332762302,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G3,XLP,TGT,-0.010565157463806596,,,,0.46340000000000003,1.0,1.0691665614166594,0.04684743402260108,0.020583709125444292,-1.0,-1.0
3 weeks,2025-04-14,2025-05-06,G2,XLU,D,0.010720891976285563,0.3998,0.03811357115078632,-1.0,,,,,,,
3 weeks,2025-04-14,2025-05-06,G4,XLU,ED,-0.01585735301531277,0.2737,0.025715839122968223,-0.38336241180052844,,,,,,,
3 weeks,2025-04-14,2025-05-06,G1,XLU,CNP,0.04539345572069098,,,,0.2589,1.0,1.0375968788603578,0.026743631499695535,0.011790398221304284,0.6973557133109496,-0.3387350695038218
3 weeks,2025-04-14,2025-05-06,G3,XLU,VST,0.28494091189621007,,,,0.7661,1.0,1.1226147675111968,0.07655949633485473,0.03282407339986278,2.721823229478157,3.9453382097814824
3 weeks,2025-05-06,2025-05-28,G4,XLK,INTU,0.20413378424713602,0.39490000000000003,0.03762738962167124,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLK,PLTR,0.13687306120097587,,,,0.6564,1.0,1.10228094022104,0.0658048481226044,0.028490578598346496,1.0799844556431561,0.21416000242070932
3 weeks,2025-05-06,2025-05-28,G3,XLK,TXN,0.14314971279305388,,,,0.34240000000000004,1.0,1.0500768141933663,0.03495797827408793,0.015434192049370816,3.0949082258329987,5.030305849633501
3 weeks,2025-05-06,2025-05-28,G4,XLY,ROST,-0.01348794575891954,0.37549999999999994,0.03572028993232619,-0.6224009999786365,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLY,TSLA,0.2961684619041218,,,,0.6129,1.0,1.0945262656486228,0.0615355131175751,0.026740447056062225,3.812968104096841,6.540718965271954
3 weeks,2025-05-06,2025-05-28,G3,XLY,AMZN,0.10653482135603709,,,,0.3414,1.0,1.049924086141114,0.03485966096181307,0.015390995329276026,2.056106066916151,2.6781724640797324
3 weeks,2025-05-06,2025-05-28,G4,XLV,BSX,0.0037456721029642814,0.2619,0.024551217578370418,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLV,CVS,-0.05707387849101875,,,,0.3031,1.0,1.0441364994175721,0.031093970744806423,0.01372854382665218,-1.0,-1.0
3 weeks,2025-05-06,2025-05-28,G3,XLV,TMO,-0.012014075084708975,,,,0.3636,1.0,1.0533341430125027,0.037042244619774616,0.016347472029470584,-1.0,-1.0
3 weeks,2025-05-06,2025-05-28,G4,XLI,BA,0.08356631923574764,0.3379,0.03202371009184045,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLI,UBER,0.028311782049811995,,,,0.5552,1.0,1.0845064485387155,0.05587013383481296,0.024390567692173286,-0.49325730749957963,-1.0
3 weeks,2025-05-06,2025-05-28,G3,XLI,PH,0.08837440364536486,,,,0.3403,1.0,1.049756180698532,0.03475151165184104,0.015343466682656636,1.543037682238007,1.516916401329612
3 weeks,2025-05-06,2025-05-28,G4,XLC,T,-0.023437457466607303,0.2516,0.023538519953515427,-0.004293493690671779,,,,,,,
3 weeks,2025-05-06,2025-05-28,G3,XLC,FOX,0.12029590952904545,,,,0.5457,1.0,1.082885442430979,0.05493711874491379,0.024000526444554214,1.1897018314267318,0.5587352712654801
3 weeks,2025-05-06,2025-05-28,G4,XLB,VMC,-0.01584957633600348,0.2625,0.0246102103722632,-0.3559755850820917,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLB,NEM,-0.027697876420091583,,,,0.36329999999999996,1.0,1.0532877883488267,0.037012751169939725,0.016334581357015217,-1.0,-1.0
3 weeks,2025-05-06,2025-05-28,G3,XLB,SW,0.11010885005776783,,,,0.4022,1.0,1.0593612509264285,0.04083681061183488,0.017998195672499905,1.696313654471763,1.8195937000995275
3 weeks,2025-05-06,2025-05-28,G2,XLE,SLB,0.0,0.38270000000000004,0.036428095619110444,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G4,XLE,EQT,0.04143205951816187,0.424,0.04048775442771048,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLE,EXE,0.06873539349958002,,,,0.2772,1.0,1.0402905526933734,0.028547388975969295,0.012595408217806752,1.4077646315549281,1.258350052203356
3 weeks,2025-05-06,2025-05-28,G3,XLE,OXY,0.04684331525672136,,,,0.4156,1.0,1.0614828942101628,0.04215395865296681,0.018567610265557866,0.11124356415395509,-1.0
3 weeks,2025-05-06,2025-05-28,G2,XLP,CHD,0.06735287782090671,0.2327,0.021680352334477945,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G4,XLP,MO,-0.016534310132814145,0.18539999999999998,0.017030969192011337,-0.029162113652942745,,,,,,,
3 weeks,2025-05-06,2025-05-28,G3,XLP,TGT,0.03616418753295436,,,,0.649,1.0,1.1009494260044252,0.065078685889321,0.028194143332475705,-0.444300587223618,-1.0
3 weeks,2025-05-06,2025-05-28,G2,XLU,NEE,0.01006889623194085,0.2965,0.027953197058290954,-1.0,,,,,,,
3 weeks,2025-05-06,2025-05-28,G4,XLU,AEP,-0.04516960133293657,0.2241,0.020834887779945174,1.1679791036078933,,,,,,,
3 weeks,2025-05-06,2025-05-28,G1,XLU,CEG,0.1265459839166323,,,,0.5406,1.0,1.0820185355118883,0.05443621045877928,0.023790766118559084,1.324665564522657,0.8716273441067681
3 weeks,2025-05-06,2025-05-28,G3,XLU,SRE,0.0323698090256892,,,,0.3626,1.0,1.0531796566077858,0.03694393301384096,0.01630449943384383,-0.1238125888339503,-1.0
3 weeks,2025-05-28,2025-06-18,G4,XLK,MSFT,0.050026293665881516,0.1978,0.018245306899891053,-1.0,,,,,,,
3 weeks,2025-05-28,2025-06-18,G1,XLK,NVDA,0.07922344185345609,,,,0.5338,1.0,1.0808755831437271,0.053772578780257874,0.023510682927668825,0.4733056076258402,-1.0
3 weeks,2025-05-28,2025-06-18,G3,XLK,AAPL,-0.01915977829714155,,,,0.316,1.0,1.0460814388808921,0.03236674710622206,0.014290231994752862,-1.0,-1.0
3 weeks,2025-05-28,2025-06-18,G4,XLY,BKNG,-0.03285224413127508,0.262,0.024556641429742843,0.33781503571105853,,,,,,,
3 weeks,2025-05-28,2025-06-18,G1,XLY,TSLA,-0.09764641832306542,,,,0.6256,1.0,1.0967817419104915,0.06278635487859997,0.027253296006304967,-1.0,-1.0
3 weeks,2025-05-28,2025-06-18,G3,XLY,ROST,-0.08077397917462181,,,,0.23739999999999997,1.0,1.0344948978658715,0.02463874584295163,0.010839957413977454,-1.0,-1.0
3 weeks,2025-05-28,2025-06-18,G2,XLV,UNH,0.03780748598170458,0.42979999999999996,0.04105328325805141,-1.0,,,,,,,
3 weeks,2025-05-28,2025-06-18,G4,XLV,SYK,-0.01874388738609889,0.2336,0.021764453687413247,-0.13878438414749672,,,,,,,
3 weeks,2025-05-28,2025-06-18,G3,XLV,AMGN,0.040337646399167815,,,,0.3322,1.0,1.0485319092477736,0.03395953182684152,0.014993087249923185,0.18781515024553896,-1.0
3 weeks,2025-05-28,2025-06-18,G2,XLI,NOC,0.04565004316878429,0.2612,0.02447798521915621,-1.0,,,,,,,
3 weeks,2025-05-28,2025-06-18,G4,XLI,ADP,-0.048859286413928116,0.17379999999999998,0.015886799687414074,2.0754643713822185,,,,,,,
